商家ID,店名,地址,城市,州,纬度,经度,评分,评论数,分类,营业时间
LaEnUeazBtFdu8_IJlH97w,Carlucci's Grill Yardley,1633 Big Oak Rd,Yardley,PA,40.197451,-74.863792,4.5,434,"Restaurants, Italian","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}"
ORVWMFwF5qTWy9Cbahf0Pg,Café Adelaide,300 Poydras St,New Orleans,LA,29.9481852228,-90.0662039067,3.5,435,"Restaurants, American (New), Cajun/Creole","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-21:0'}"
o8VR_4C-krOcgHiMoi-g6g,Einstein Bros. Bagels,5050 Kietzke Ln,Reno,NV,39.4762133015,-119.7924341261,3.0,296,"Food, Restaurants, Bagels, Cafes, Coffee & Tea, Sandwiches, Breakfast & Brunch","{'Monday': '5:30-15:0', 'Tuesday': '5:30-15:0', 'Wednesday': '5:30-15:0', 'Thursday': '5:30-15:0', 'Friday': '5:30-15:0', 'Saturday': '6:30-15:0', 'Sunday': '6:30-15:0'}"
AbtYqoBGuvlWmR1gU0c3XA,Foodery,324 S 10th St,Philadelphia,PA,39.9448121788,-75.158305077,3.5,113,"Food, Delis, Beer, Wine & Spirits, Restaurants","{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-0:0'}"
WCdSajl5Q0qywpv7K5jHdQ,Sugarfire Smoke House,605 Washington Ave,Saint Louis,MO,38.6304074,-90.1895289,4.0,1113,"Sandwiches, Salad, Barbeque, Turkish, Burgers, Soup, Food, Restaurants, Desserts","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
Sf9E4E8yo8actSXHFvrZbQ,Sea-Guini,430 S Gulfview Blvd,Clearwater Beach,FL,27.9697078,-82.8301494,4.5,417,"Seafood, American (New), Nightlife, Bars, Lounges, Restaurants, Italian","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}"
kGhT5VRj2ZBSdXJl6qkLdw,Bourrée,1510 S Carrollton Ave,New Orleans,LA,29.9498482,-90.1275084,3.5,149,"Food, Restaurants, Bars, Nightlife, Chicken Wings, Butcher, Southern","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-18:30', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '10:30-14:0'}"
2BGuDmJrn9NLrmhFwYMaPQ,Ale Emporium,997 E County Line Rd,Indianapolis,IN,39.635745982,-86.0847168043,4.0,231,"Restaurants, Chicken Wings, Pizza, American (Traditional), Nightlife, Bars, Sports Bars","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
GV1s2EOQX7tLQrDjPGUJUQ,Community Cafe,2444 Central Ave,St. Petersburg,FL,27.7709672,-82.6666912,4.5,114,"Vegan, Cafes, Sandwiches, Vegetarian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-0:0'}"
IEF4wm9hlu5uT4jfKCgWmw,Cleo's Mediterranean Cuisine,117 Decatur St,New Orleans,LA,29.952454,-90.06685,4.5,143,"Seafood, Halal, Middle Eastern, Mediterranean, Restaurants, Vegetarian","{'Monday': '10:0-1:0', 'Tuesday': '10:0-3:30', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
NeY1bH6IKJxnn4YAixibsQ,Cosi,140 S 36th St,Philadelphia,PA,39.9536708974,-75.1949572908,2.5,115,"Coffee & Tea, Restaurants, Sandwiches, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
f3eve2cxUIzyanWnHdMtFQ,Corazon Cocina,"38 W Victoria, Unit 122",Santa Barbara,CA,34.4236075,-119.7070539,4.5,813,"Restaurants, Breakfast & Brunch, Latin American, Mexican, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}"
GcdnRUlL97pSycc1WEOybQ,Tacos El Tio,200 Tuckerton Rd,Medford,NJ,39.869032,-74.847934,3.5,118,"Mexican, Bars, Breakfast & Brunch, Nightlife, Restaurants, Cocktail Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
Z42GbJnnbVMTSBCERfoPtw,Blaze Pizza,"537 South Meadows Pkwy, Ste 160",Reno,NV,39.439018,-119.761122,3.5,201,"Salad, Restaurants, Pizza, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:30-20:0', 'Wednesday': '12:0-21:0', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:30'}"
k8C4zFZDl8GcjIapHCB77w,Cali Viejo Catering,436 E Brandon Blvd,Brandon,FL,27.9379629,-82.2800334,4.0,176,"Bakeries, Restaurants, Food, Mexican, Latin American","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-23:0', 'Sunday': '9:0-21:0'}"
W4JLP5jFlBh0LrmDYgzJUw,Southtown Pub,3707 S Kingshighway Blvd,Saint Louis,MO,38.5929224,-90.2726194,4.0,184,"Nightlife, Pubs, Restaurants, American (Traditional), Bars, Sports Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-1:30', 'Wednesday': '11:0-1:30', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '11:0-1:30', 'Sunday': '11:0-0:0'}"
x5GkG0oI_S107wLlgdBxVA,Spread Bagelry,3602 Chestnut St,Philadelphia,PA,39.9545367385,-75.1943960041,2.5,203,"Nightlife, Beer Bar, Breakfast & Brunch, Bagels, Restaurants, Bars, Coffee & Tea, Food","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
bVwshpRymmsAGlmXTj-bGA,New Leaf Chinese & Japanese Cusine,2916 W Chester Pike,Broomall,PA,39.983175,-75.371868,4.0,177,"Asian Fusion, Cantonese, Restaurants, Japanese, Chinese, Sushi Bars","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:30'}"
qY-BUQY-SFBaSrFHowF3nA,Nine Ting,926 Race St,Philadelphia,PA,39.9550836837,-75.1552917273,4.0,1213,"Korean, Restaurants, Chinese, Barbeque, Hot Pot","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}"
j2YLhPQg-3TDUAy6mWoBtQ,Thai Hot,921 Lithia Pinecrest Rd,Brandon,FL,27.924460147,-82.2696677818,4.5,313,"Restaurants, Thai","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}"
Wr2k0Vz8RbcumYulp-jIrA,Han Dynasty,404 Rt 70 E,Cherry Hill,NJ,39.91302,-75.0023132,4.0,411,"Restaurants, Chinese, Szechuan","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}"
M0NT6MBWg5-76wyQXMzJWg,Bluefin Poke,"170 S Virginia St, Ste 102",Reno,NV,39.5238749925,-119.8110813942,4.5,107,"Poke, Bubble Tea, Food, Restaurants, Hawaiian, Sushi Bars","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0'}"
oX37HLs9-zhWJKDRWstgNQ,Old Bay Cafe,3533 Little Rd,New Port Richey,FL,28.2103915951,-82.6665599477,4.5,106,"Restaurants, Seafood, Sandwiches","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-16:0'}"
icGg8xgDJVufg-xptMrDGw,Denny's,3614 State St,Santa Barbara,CA,34.4407049,-119.7409102321,2.5,158,"Restaurants, Coffee & Tea, American (Traditional), Breakfast & Brunch, Food, Diners","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
0bGKoS0k6je2SnuFyzfQ2g,Grace Restaurant,120 8th Ave,Saint Pete Beach,FL,27.6879638,-82.7378033,4.0,112,"American (New), Restaurants, Seafood, Wine Bars, Nightlife, Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '11:0-15:0'}"
ZyNVYgJ-SB5TLva5HydmGA,Chambers 19 Bistro & Bar,19 N Main St,Doylestown,PA,40.3103262,-75.1304791,3.0,103,"American (Traditional), Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
dYsSSplrU88w4i86K5uQSQ,Blaze Pizza,"1370 Big Fish Dr, Legends at Sparks, Legends at Sparks",Sparks,NV,39.531774,-119.717438,3.5,118,"Salad, Fast Food, Restaurants, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '10:30-20:0', 'Wednesday': '12:0-21:0', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:30'}"
nTPTqC40pXELp3LOrCtXIA,Goldbergs Fine Foods - New Orleans,925 Common St,New Orleans,LA,29.9539999041,-90.0727519444,4.0,142,"Sandwiches, Breakfast & Brunch, Bagels, Restaurants, Food, Delis","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}"
lQZDL1J6xDjL7PG-5CgkGA,Wild Ginger,657 Cross Keys Rd,Sicklerville,NJ,39.729638,-75.013687,3.5,109,"Restaurants, Asian Fusion","{'Monday': '9:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,819 State St,Santa Barbara,CA,34.4197266057,-119.7002778024,3.5,155,"Restaurants, Asian Fusion, Seafood, Sushi Bars, Japanese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
-K1tIJOQ9bjNCelVN7aWxQ,Tiki Docks Skyway Bar + Grill,3769 50th Ave S,St. Petersburg,FL,27.72247884,-82.68248885,3.5,160,"Tiki Bars, Salad, Bars, Nightlife, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
tkY5BJVXxUmP4jsKavkf2g,Big Ray's Fish Camp,6116 Interbay Blvd,Tampa,FL,27.8791768124,-82.4952822636,4.5,653,"Sandwiches, Seafood, Restaurants, Burgers","{'Tuesday': '11:0-16:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
A2Vz7LOljRj8h4bMb9m9bw,Stacked Pickle - West Carmel,4335 W 106th St,Carmel,IN,39.9399367,-86.2346159,3.0,110,"Burgers, Sports Bars, Nightlife, Beer, Wine & Spirits, Food, Chicken Wings, Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
549RHbvwLZ6l7ht5Le7Sug,M.O.M.'s  Maxwell's on Main,37 N Main St,Doylestown,PA,40.3101261,-75.1305267,3.5,233,"Music Venues, Nightlife, American (New), Food, Southern, Arts & Entertainment, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
qMPmxv3SjTlb0tAR9PoXSA,On The Border Mexican Grill & Cantina,102 Bartlett Ave,Exton,PA,40.0222372198,-75.6255054474,3.0,131,"Mexican, Tex-Mex, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
0QSxyOzXwDdaSbeK7p3GYw,Keystone Sports Review,5602 N Keystone Ave,Indianapolis,IN,39.8552755,-86.1224972,4.0,258,"Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants, Pizza, Burgers","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-23:0'}"
qmJR2qGwuK-q_05gY2qu9A,Sushi Boss,3349 E 86th St,Indianapolis,IN,39.9109691218,-86.108918437,4.5,147,"Desserts, Sushi Bars, Food, Restaurants, Wraps","{'Monday': '10:30-22:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '16:0-22:0'}"
s2OLYBa-s3crujHbzO3Wcg,Ruth's Chris Steak House,2100 W End Ave,Nashville,TN,36.1505573951,-86.8016094247,4.0,224,"Steakhouses, Restaurants, Nightlife, American (Traditional), Wine Bars, Seafood, Bars","{'Monday': '15:0-22:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:0'}"
mt8Vih0UP5Nv8eB-sGvGMA,Dhaniya Drums Indian Food,11009 N 56th St,Tampa,FL,28.0489104,-82.3935454,3.5,120,"Indian, Restaurants, Pakistani, Buffets, Vegetarian","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
YnGlopjmCYM6Pw07qt9bfw,Mio’s Grill & Cafe,119 2nd St N,St. Petersburg,FL,27.772437,-82.635294,5.0,114,"Beer Bar, Vegetarian, Greek, Bars, Mediterranean, Turkish, American (Traditional), American (New), Nightlife, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-18:0'}"
bwGZL6e5gO8x2TaeAw20vQ,Village Tavern,511 Stump Rd,North Wales,PA,40.2321672841,-75.2275809475,3.0,108,"American (Traditional), Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '15:0-19:0'}"
gEX_kEhYgvLKGJtlY45BmQ,Rangoon Burmese Restaurant,112 N 9th St,Philadelphia,PA,39.953909,-75.1547889,4.0,612,"Burmese, Restaurants","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
edglJsudUEULkxm-rLtQbg,Brigantessa,1520 E Passyunk Ave,Philadelphia,PA,39.930511,-75.162822,3.5,215,"Italian, Bars, Nightlife, Restaurants, Pizza","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '15:0-22:30', 'Sunday': '17:0-22:0'}"
SJPnC_1BEXUxvU2Xvn9rug,Arizona Pizza Company,"13190 E Colossal Cave Rd, Ste 160",Vail,AZ,32.0447770772,-110.7128869344,4.0,168,"Restaurants, Pizza, Salad","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
u40qery_d1rwMwOprqCfKw,Big EZ Seafood,1632 Lafayette St,Gretna,LA,29.9066103036,-90.0551530345,4.5,325,"Southern, Restaurants, Sandwiches, Seafood","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-18:0'}"
joeRm-_7T0XTkMdKo2nbaA,Paola's Pizzeria,128 N Wayne Ave,Wayne,PA,40.0451819,-75.388188,4.5,126,"Restaurants, Pizza, Italian","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
DypjfwplxJ4i8BxoHwLLmg,The Pearl Oyster Bar & Grill,407 N Virginia St,Reno,NV,39.53042,-119.815096,3.0,214,"Restaurants, American (Traditional), Seafood","{'Monday': '0:0-0:0', 'Friday': '17:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-22:0'}"
X0vPZIkbUj22afBQz5-neA,Ford's Garage,11105 Causeway Blvd,Brandon,FL,27.9226590303,-82.3262048515,3.5,839,"Nightlife, Bars, Desserts, Food, Restaurants, Burgers, Comfort Food, Breakfast & Brunch, Cocktail Bars, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
kPK3_DVC3oANl9m2a02m_A,Spicy Pig Cafe,234 W Market St,West Chester,PA,39.9578384,-75.608181,4.0,110,"Breakfast & Brunch, Comfort Food, Cafes, Restaurants, Thai, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:0', 'Wednesday': '8:0-14:30', 'Thursday': '8:0-14:30', 'Friday': '8:0-14:30', 'Saturday': '8:0-14:30', 'Sunday': '8:0-14:30'}"
w1drxBdIeFllmEsvH_3a6A,Thai-Am Restaurant,6040 4th St N,St. Petersburg,FL,27.8268114278,-82.6389546506,3.5,147,"Restaurants, Thai","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
iLdVQodnexGgwcJYuW3mYw,Istanbul Mediterranean Cuisine & Bar,2945 E Speedway Blv,Tucson,AZ,32.2363842,-110.9286363,4.5,166,"Mediterranean, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
8kUh6TROemLfbVR_ewVVLg,Nam Phuong,1100 Washington Ave,Philadelphia,PA,39.9364886,-75.1622139,4.0,738,"Restaurants, Seafood, Vietnamese","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:30'}"
WY7Umhuv9jcQ6fOoOFa4lQ,Uncle Bud's,2719 Old Lebanon Rd,Nashville,TN,36.1692843,-86.6677586,4.0,273,"Restaurants, Seafood, Southern","{'Monday': '0:0-0:0', 'Wednesday': '15:0-20:0', 'Thursday': '15:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
6o2IHdoeKPzr1Q5qKV3k7A,McCloskey's Tavern,17 Cricket Ave,Ardmore,PA,40.0074693,-75.2912828,4.0,138,"Beer, Wine & Spirits, Food, Nightlife, Restaurants, Irish, American (Traditional), Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-2:0'}"
z3TB52s5p5PcRsw2T3J6MQ,Chicken and Taco Loco,535 E Brandon Blvd,Brandon,FL,27.9379175523,-82.2812297513,4.5,235,"Food Trucks, Food, Restaurants, Mexican","{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}"
zYnYOzhlG9jPoX9ANecEUw,Au Bon Pain,"8500 Essington Ave, Space C - 16, Philadelphia International Airport",Philadelphia,PA,39.8951329,-75.2290123,2.5,121,"Breakfast & Brunch, Food, Bakeries, Sandwiches, Cafes, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
hkh5iyDeGLNhu-JUQFRE1Q,Royal Sonesta New Orleans,300 Bourbon St,New Orleans,LA,29.9557609,-90.0678872,3.5,492,"Event Planning & Services, Hotels & Travel, Hotels, Restaurants, Bed & Breakfast","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
zJoT9gFvGtZAhbdcIF4Xmw,Buffalo Wild Wings,2763 E Lincoln Hwy,Langhorne,PA,40.1797483593,-74.8720487952,2.5,125,"Chicken Wings, Restaurants, Bars, American (Traditional), Nightlife, Sports Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
Gf3szNlyQWst4v49S-W1lg,Mong Kok Station,153 N 10th St,Philadelphia,PA,39.9550104,-75.1555984,3.5,125,"Restaurants, Bakeries, Chinese, Specialty Food, Food, Ethnic Food, Coffee & Tea","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
bXrQejeR66IwebuhxPS7GA,Metropulos Fine Foods,216 E Yanonali St,Santa Barbara,CA,34.4164748,-119.6894223,4.5,323,"Restaurants, Delis, Food, Specialty Food, Grocery, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-16:0'}"
celJoKvziNB7tgeih7NIbg,Tlaolli,2830 E Washington St,Indianapolis,IN,39.768613,-86.115475,5.0,209,"Vegetarian, Restaurants, Mexican, Vegan","{'Monday': '0:0-0:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:30-17:45'}"
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,247 S 17th St,Philadelphia,PA,39.9484223,-75.1692901,3.5,339,"Bars, Pubs, Irish Pub, Nightlife, Sports Bars, Restaurants, American (New)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
3Sxj2NQ-2Gr06qoax1R-Kw,Takara Sushi & Sake Lounge,14913 Bruce B Downs Blvd,Tampa,FL,28.082762,-82.412285,4.0,158,"Restaurants, Korean, Japanese, Sushi Bars, Seafood","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}"
EERwPZdemE21aIwYsadjTg,Mirko Pasta,2264 Lebanon Rd,Nashville,TN,36.1689571,-86.6851300108,4.0,306,"Cafes, Vegan, Vegetarian, Restaurants, Specialty Food, Food, Pasta Shops, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
