用户ID,商家ID,评分,评论时间
pou3BbKsIozfH50rxmnMew,SKKiHIOPKD3wdf0heTBfZw,5.0,2017-03-13 17:58:38
pou3BbKsIozfH50rxmnMew,Sw53KWMB8cYjF7EZX7O9PA,5.0,2016-04-08 07:28:51
pou3BbKsIozfH50rxmnMew,SxbqEgEwrGmtgvQAgM6kIg,5.0,2015-01-08 03:34:24
pou3BbKsIozfH50rxmnMew,T6c7iPO8Y4t_GQiyevZbiQ,4.0,2019-02-04 14:19:44
pou3BbKsIozfH50rxmnMew,TopanQyFir2nX2h3e55OnA,5.0,2017-04-17 15:53:40
pou3BbKsIozfH50rxmnMew,UGebrYgNZrMzbGbcI01JWA,5.0,2021-01-12 12:53:35
pou3BbKsIozfH50rxmnMew,USekrAG0-4tJUs9V2gBBOQ,5.0,2016-11-16 13:41:29
pou3BbKsIozfH50rxmnMew,UUDGbu6-nK97evc2LaevGQ,5.0,2020-12-18 16:19:48
pou3BbKsIozfH50rxmnMew,UWB_Oi9dkPwXfhYgFMnjsw,5.0,2012-01-12 18:27:00
pou3BbKsIozfH50rxmnMew,V378VWx4D8BstWNRFwDULg,5.0,2016-12-17 14:49:03
pou3BbKsIozfH50rxmnMew,VSpseb6oijtKffRRL_xfgQ,3.0,2012-03-07 23:50:18
pou3BbKsIozfH50rxmnMew,W57360g1e7xMGerm7wPW0Q,5.0,2018-11-30 19:23:48
pou3BbKsIozfH50rxmnMew,WB-eQAgw88fbr15eY761CA,5.0,2012-07-16 03:08:06
pou3BbKsIozfH50rxmnMew,WeDn7iD1ckcEg7YttkduWg,2.0,2018-06-19 15:15:50
pou3BbKsIozfH50rxmnMew,XRhKQxw8bQFF9iq-j721_Q,5.0,2019-09-07 21:03:31
pou3BbKsIozfH50rxmnMew,YKFGSDwaJx1qNYoNf3BarA,5.0,2017-04-12 21:07:17
pou3BbKsIozfH50rxmnMew,_12864iQDcnAs317NlF0hQ,2.0,2016-07-30 14:08:38
pou3BbKsIozfH50rxmnMew,_MWbuRiTqbWEjlfxRAvzWQ,4.0,2019-02-06 15:56:06
pou3BbKsIozfH50rxmnMew,_P0-D02F_0SgFUuJLtHK1A,5.0,2020-11-09 12:16:39
pou3BbKsIozfH50rxmnMew,b05wG00_-dkmREglAsCbfA,4.0,2012-02-10 06:20:38
pou3BbKsIozfH50rxmnMew,b1CIiyzS1uA54JiWzlVJ9Q,5.0,2016-01-11 13:19:06
pou3BbKsIozfH50rxmnMew,bY55freuP8C_wr6y5Fid7w,5.0,2012-01-12 16:28:23
pou3BbKsIozfH50rxmnMew,dgyKoIYEYrmRK_hktWBZdA,4.0,2017-07-22 12:27:27
pou3BbKsIozfH50rxmnMew,e9dW-s8ZhBSkjq41LRdQ2A,5.0,2020-06-28 21:36:38
pou3BbKsIozfH50rxmnMew,fCDMLD21ypv1XZ_EyafCkQ,5.0,2015-05-26 14:43:45
pou3BbKsIozfH50rxmnMew,fTXSAVnzPkHqCzA4l6896g,5.0,2016-08-19 17:08:52
pou3BbKsIozfH50rxmnMew,frKu7zT5UdfcafYfmRLhmA,5.0,2014-03-11 13:48:25
pou3BbKsIozfH50rxmnMew,g0cUlBQ2pGRxWtL6qwyeIg,5.0,2017-03-13 17:58:31
pou3BbKsIozfH50rxmnMew,gLhl-yhJ8v15Bt8edl4T3g,4.0,2012-07-06 05:38:55
pou3BbKsIozfH50rxmnMew,gytqFU8j-b6dpNcLEwMDYQ,5.0,2019-11-12 02:20:25
pou3BbKsIozfH50rxmnMew,i_kM6kP4u4Wxr3o3_9XN_A,5.0,2018-08-21 16:22:03
pou3BbKsIozfH50rxmnMew,k79ygmdDxEDXtLlR_rPrmQ,5.0,2019-10-07 13:04:10
pou3BbKsIozfH50rxmnMew,kCV9CwW28Uz1ln4IXGhGwg,5.0,2020-02-14 12:17:45
pou3BbKsIozfH50rxmnMew,kKPJLiHIr9Gd9sYs3GhxDQ,5.0,2017-02-20 14:28:13
pou3BbKsIozfH50rxmnMew,kxOR-Z62MnMUlCZWQmd2iQ,2.0,2013-12-19 04:37:01
pou3BbKsIozfH50rxmnMew,lKJeRJm7WejutsrXWhVLiw,4.0,2012-07-20 06:58:38
pou3BbKsIozfH50rxmnMew,lzuHckPzwYCnf8Pk3hIr-w,5.0,2016-02-02 22:12:56
pou3BbKsIozfH50rxmnMew,n5i09tgSuzv9ZeIN9Qe5oQ,5.0,2014-02-07 22:08:13
pou3BbKsIozfH50rxmnMew,nDpgdmULZKgRgOypj-jWuA,5.0,2017-03-19 19:53:40
pou3BbKsIozfH50rxmnMew,oF3QPsczR9ZiXPK89tdJaA,5.0,2012-01-12 19:11:09
pou3BbKsIozfH50rxmnMew,oMTXtSJzEiHudUY3T68sPg,4.0,2019-10-05 22:20:36
pou3BbKsIozfH50rxmnMew,ovLgaPIMrx7PDZPrEpTMvg,5.0,2018-04-13 13:31:54
pou3BbKsIozfH50rxmnMew,p3-FsWgkrRlT18Mw5Z1tHg,5.0,2014-06-26 14:57:02
pou3BbKsIozfH50rxmnMew,pdh91rffpM9QptHSXjJFVQ,5.0,2020-06-12 18:50:41
pou3BbKsIozfH50rxmnMew,pqcYTOo8kMYoNt4fjOm_vQ,5.0,2021-03-18 02:09:26
pou3BbKsIozfH50rxmnMew,qA3yd3WKjUqMlnfZPBEFjw,5.0,2018-01-04 14:22:49
pou3BbKsIozfH50rxmnMew,qOrd_jWT3e16_wwRSpvYwQ,5.0,2012-05-25 22:53:44
pou3BbKsIozfH50rxmnMew,q_PFmdGcKx2H7z2ze8H26w,4.0,2016-04-02 19:06:15
pou3BbKsIozfH50rxmnMew,r4bi-XadaNC4CTs_QbPpyA,5.0,2019-02-03 20:01:03
pou3BbKsIozfH50rxmnMew,rB-BUDjuOZWe_4vUhbPavQ,2.0,2016-03-27 21:18:28
pou3BbKsIozfH50rxmnMew,rjtdyyjHRJadRcE1sC1gNg,5.0,2018-06-18 10:16:25
pou3BbKsIozfH50rxmnMew,rzLJskZrSPj6hJHOPmJ0TA,5.0,2018-02-21 14:32:54
pou3BbKsIozfH50rxmnMew,sankqYOVWpYX_T5kGZRRKQ,4.0,2018-04-08 13:49:18
pou3BbKsIozfH50rxmnMew,tRrwvG_26qqzMlNIYyz-TQ,4.0,2012-11-18 01:07:16
pou3BbKsIozfH50rxmnMew,tkY5BJVXxUmP4jsKavkf2g,3.0,2015-11-14 14:41:37
pou3BbKsIozfH50rxmnMew,v72HalBu5fQIFTD-oqhSgQ,5.0,2020-07-12 20:54:32
pou3BbKsIozfH50rxmnMew,vJTPB_SzizizBs8P-wV2cA,4.0,2015-07-16 14:27:46
pou3BbKsIozfH50rxmnMew,vN6v8m4DO45Z4pp8yxxF_w,5.0,2014-08-21 14:13:36
pou3BbKsIozfH50rxmnMew,vXQLdqB-stL2JTP5AsPVaA,5.0,2012-01-11 19:52:15
pou3BbKsIozfH50rxmnMew,va0tlKELSwfwuPpmsYhqSw,5.0,2020-02-28 22:25:34
pou3BbKsIozfH50rxmnMew,vl40Oa75v42jvJsHwpCGKA,5.0,2018-06-09 21:18:10
pou3BbKsIozfH50rxmnMew,w4wYlGd-ADrda22Z7zO0Nw,5.0,2018-07-20 13:25:08
pou3BbKsIozfH50rxmnMew,x5c_Lna3CYLQH4pAXFCBLg,5.0,2016-10-14 23:56:09
pou3BbKsIozfH50rxmnMew,xT41eqUSsM_MDE1Vjhq20A,5.0,2015-07-01 16:06:49
pou3BbKsIozfH50rxmnMew,xlqqHO-iL5VEqPGZUOyIyA,4.0,2018-05-15 13:23:20
pou3BbKsIozfH50rxmnMew,xoVTtQd6xRrFbQcdfH0dLA,5.0,2015-11-12 15:26:43
pou3BbKsIozfH50rxmnMew,yGH9V9WTNGSZ6AHOW3kH-w,5.0,2015-09-02 22:26:04
pou3BbKsIozfH50rxmnMew,yyvFGYfw0azW5mA_th8ndQ,5.0,2012-03-09 03:51:27
pou3BbKsIozfH50rxmnMew,zFcE7bQ2oDfwpPgl_PxOTA,5.0,2015-07-17 15:39:36
pou3BbKsIozfH50rxmnMew,zjqh_qoBS1BWVSbC51BNjw,5.0,2018-01-02 14:53:24
pppIHoA8b8B8Wd5t72sDxA,124Fu856b1a3ySEymbI3zw,3.0,2019-08-28 11:25:54
pppIHoA8b8B8Wd5t72sDxA,23qa5SsahSsVhqAVmX6aow,3.0,2015-11-09 12:03:08
pppIHoA8b8B8Wd5t72sDxA,5HJz1MV553ZKslOwxUKrDA,5.0,2020-07-29 11:43:38
pppIHoA8b8B8Wd5t72sDxA,7D5-a53BLau19RpMu-L3zg,3.0,2019-07-31 11:37:06
pppIHoA8b8B8Wd5t72sDxA,8iMubtt1hTafu5YhEzvZVg,5.0,2018-11-05 09:21:03
pppIHoA8b8B8Wd5t72sDxA,HCN3XWVqv04fws8vkC4H7w,4.0,2017-10-04 11:04:32
pppIHoA8b8B8Wd5t72sDxA,IkY2ticzHEn4QFn8hQLSWg,1.0,2015-10-25 11:50:31
pppIHoA8b8B8Wd5t72sDxA,K-GDGw99i_mM-lcyMYon1g,3.0,2017-12-27 12:02:49
pppIHoA8b8B8Wd5t72sDxA,KscVqYYG7ziAroZhfNb0Ng,4.0,2016-02-20 19:30:10
pppIHoA8b8B8Wd5t72sDxA,PGd06nrseC2YAIqP6S9gUA,5.0,2019-06-26 11:38:20
pppIHoA8b8B8Wd5t72sDxA,SsdCrUeZlHqqGOWTfZ95Cw,4.0,2021-09-22 11:49:02
pppIHoA8b8B8Wd5t72sDxA,TLZ3-eDPLhUzfsWO4ad6Ug,3.0,2019-08-14 11:36:07
pppIHoA8b8B8Wd5t72sDxA,Zr3CwG-1zbXlktQoHjgIOQ,5.0,2015-10-08 10:45:45
pppIHoA8b8B8Wd5t72sDxA,dBCNUSbz5-8nQNrxWo5deg,5.0,2016-03-09 11:57:16
pppIHoA8b8B8Wd5t72sDxA,dERS4qwl9v-Gwft-Ug8APA,3.0,2019-11-20 12:16:11
pppIHoA8b8B8Wd5t72sDxA,fq44yNPMuN0dF5ZHdDuvYw,3.0,2019-04-10 11:36:49
pppIHoA8b8B8Wd5t72sDxA,g2zwbLIqxtN9nGGuL43trg,3.0,2019-10-09 11:35:49
pppIHoA8b8B8Wd5t72sDxA,iSRTaT9WngzB8JJ2YKJUig,4.0,2019-07-17 11:50:25
pppIHoA8b8B8Wd5t72sDxA,j-qtdD55OLfSqfsWuQTDJg,5.0,2020-04-22 11:57:46
pppIHoA8b8B8Wd5t72sDxA,j2580WwGiOO7IUlY7jOyRQ,5.0,2020-10-21 11:51:28
pppIHoA8b8B8Wd5t72sDxA,kkgaPaqs3VKdlPUCwCv3kw,3.0,2018-09-26 11:10:43
pppIHoA8b8B8Wd5t72sDxA,krWsMdrE_uglWwOF5BcJcQ,5.0,2020-04-08 11:53:49
pppIHoA8b8B8Wd5t72sDxA,rLRw73bopdUf4spMxIAhIQ,4.0,2019-10-02 11:36:29
pppIHoA8b8B8Wd5t72sDxA,t1QMEcxuqNbD_IQct2pkWg,4.0,2022-01-12 13:08:37
pppIHoA8b8B8Wd5t72sDxA,tUkv0ZxUAdpyv8qhgRU5TA,3.0,2013-10-14 17:38:42
pppIHoA8b8B8Wd5t72sDxA,u7_3L1NBWgxhBM_B-cmmnA,4.0,2019-12-31 13:11:26
pppIHoA8b8B8Wd5t72sDxA,xzK5BwamwVU4PLvZUoCZ1A,3.0,2020-10-14 11:45:29
pppIHoA8b8B8Wd5t72sDxA,z1sipz951JQRL-1-aJfCmw,3.0,2021-06-02 11:54:16
ppsm8EDKjA1fp1yTCP3RrQ,0IKbUmLM8pWn9t-Epf19iQ,4.0,2014-12-13 03:23:43
ppsm8EDKjA1fp1yTCP3RrQ,1Fs3_bjPQwvSXZHGGlFE-A,4.0,2016-02-18 18:22:11
ppsm8EDKjA1fp1yTCP3RrQ,4wq9bzoCe3Mh0cPbYH1eDg,4.0,2018-09-27 00:26:43
ppsm8EDKjA1fp1yTCP3RrQ,7pwZZVVlYCxQvVdd8Q03wg,5.0,2020-07-26 03:55:59
ppsm8EDKjA1fp1yTCP3RrQ,D00oq_GL2RzcSiHh2QLP3A,4.0,2012-08-05 02:17:35
ppsm8EDKjA1fp1yTCP3RrQ,MYZuMWSZ9-1q-_1fbWfvow,5.0,2017-01-25 02:56:28
ppsm8EDKjA1fp1yTCP3RrQ,hm7YQpJlaeMKh2QGtWVhtg,5.0,2013-10-23 01:37:00
ppsm8EDKjA1fp1yTCP3RrQ,lDUKbOWKAVWK11qsjH0fIg,4.0,2012-07-07 02:32:15
ppsm8EDKjA1fp1yTCP3RrQ,onp9X_9RRAEzA-yqdiSOcA,4.0,2016-08-10 02:55:43
ppsm8EDKjA1fp1yTCP3RrQ,qlO8LCXgSAQ_Kz2hMM3Zyg,5.0,2015-11-17 17:59:13
ppsm8EDKjA1fp1yTCP3RrQ,xChMObt9ZnF8mhekiNkxDg,4.0,2014-02-22 21:39:16
ppsm8EDKjA1fp1yTCP3RrQ,xdG_RW_QsAGJbXp46M_V8w,4.0,2015-05-08 16:25:42
pqBLlY7_IoGbu6ZdTFjzxw,2Yrf_aECZVHgTBVyw1r2kA,5.0,2012-02-07 22:12:08
pqBLlY7_IoGbu6ZdTFjzxw,w9grvGu-5bHNucOeReHzfA,1.0,2012-10-15 12:46:55
psNK1kQxxLHDMu-jm6F6mQ,NCzKKh6npVeq-AvlJnGh3w,5.0,2018-06-25 02:20:46
psNK1kQxxLHDMu-jm6F6mQ,ga7jZd-JccpMqdSTgY2lUA,4.0,2018-03-22 17:51:04
psfyYolDxz8KChs6A7mIwg,zBfYuwdybeMHfLuUbO1Ung,4.0,2019-07-08 19:47:55
ptszYqvULb9AT04VfKaXfg,EpFFiPHKx9yP-WqOCuxRCw,4.0,2011-04-19 01:05:12
pufGgg3EuY_As7cu__pM1w,GXqzvoBm9iEZ_R6Ubeqzrw,4.0,2018-12-03 01:55:41
pvkFc5LNbUIWPTqHkrQQdQ,0IKbUmLM8pWn9t-Epf19iQ,2.0,2014-11-25 03:33:55
pxMuGIlHip2Hav8kvUadLA,MIKYzWkBnbo3YUhqZUWlEw,5.0,2020-03-20 00:31:03
pxMuGIlHip2Hav8kvUadLA,vN6v8m4DO45Z4pp8yxxF_w,5.0,2020-03-18 02:10:19
pxgKKhyV9PsgHW_l4XDc3A,b05wG00_-dkmREglAsCbfA,5.0,2014-02-10 23:23:45
py68Ex4KSTpOOFUnFRsNhg,2KIDQyTh-HzLxOUEDqtDBg,5.0,2015-08-16 06:01:02
pzED_4LfwEZ5iZzHRz5r2Q,rL68WmPRYvmSjRaQUoKwkQ,5.0,2016-01-23 04:56:05
q0maahM5jLGufHhN6kR8Xg,KHe6HAqmyioITwTvg9Bbcg,4.0,2014-01-09 00:06:54
q17RLkza7NIrTh86lCqS9A,-cEFKAznWmI0cledNOIQ7w,5.0,2014-12-27 15:47:00
q3REJnRgidfOushLTm83Kw,575inWPYxLk4YzwWqRhexw,4.0,2019-01-26 17:15:31
q3REJnRgidfOushLTm83Kw,6_Gsn1ZxSosWb6mZusap0Q,4.0,2018-02-27 00:33:16
q3REJnRgidfOushLTm83Kw,EqxVp4_9Up1HNgpU2pH3WQ,4.0,2017-12-06 19:43:22
q3REJnRgidfOushLTm83Kw,x5c_Lna3CYLQH4pAXFCBLg,5.0,2019-10-22 21:15:23
q3xtCOHtFAcFHT2T0qGBgA,69ccjOpx2iFvr1y2qas9uA,5.0,2017-08-04 22:16:58
q3y2k3IM8HaU5MkiD8DzXg,Cb6tGAb2wcFYOg8WvT5X2w,4.0,2021-04-24 00:08:19
q46P4WXcdOeIx0yE5keY9Q,Hp1nkc3c3Q7_8oKXFn0vbw,5.0,2021-12-01 15:34:39
q46P4WXcdOeIx0yE5keY9Q,jbJTF1zVmZsk4hea8hoeVA,5.0,2021-01-26 20:50:07
q46P4WXcdOeIx0yE5keY9Q,peomsQ8wq84wK1j2RjZnjQ,5.0,2021-11-24 04:44:31
q46P4WXcdOeIx0yE5keY9Q,tYAHogxI44JV3U6lyuT58Q,5.0,2021-11-28 22:24:52
q46P4WXcdOeIx0yE5keY9Q,w_4xUt-1AyY2ZwKtnjW0Xg,2.0,2021-11-30 01:25:48
q4tORYjX6-uSEUE1K166bg,ZLKLshuZ2HcwbPDpb3l-AQ,1.0,2018-01-12 16:45:52
q5UZGdBhfSe_RlYJWyMtLg,2KIDQyTh-HzLxOUEDqtDBg,5.0,2016-12-26 21:40:08
q5iz5euFdokOYHpN9njz_g,zjqh_qoBS1BWVSbC51BNjw,4.0,2017-11-08 03:53:38
q76sFjjZr3QhUzsA8N1jmg,4_W5pstoN1166TGjjPOrMg,5.0,2011-02-06 04:15:51
q8DpClBORerI6CGWIOOfAw,-VlBFlHwX-Pt6Xyzs9roGw,5.0,2019-03-21 07:14:17
q8bVb99MkJSIqq-TwUXRbQ,ChMcfx_cnuKZQYT4tE3arQ,3.0,2021-04-23 02:13:11
q8bVb99MkJSIqq-TwUXRbQ,NdSJl2PIpAWrxVVl0rW7nw,4.0,2020-08-10 13:50:33
q8bVb99MkJSIqq-TwUXRbQ,X0vPZIkbUj22afBQz5-neA,4.0,2021-11-24 18:35:06
q8bVb99MkJSIqq-TwUXRbQ,jmXrmPfM_X0dm-9OU8pUKg,4.0,2020-10-14 14:17:31
q8bVb99MkJSIqq-TwUXRbQ,oX37HLs9-zhWJKDRWstgNQ,5.0,2019-12-01 00:20:07
q8pAYhK0Mpar_Vb_1R_tkg,0UJqTczta018RoktahC0jw,5.0,2015-06-09 21:02:16
q8pAYhK0Mpar_Vb_1R_tkg,WzEzUDTWr4UQSQykujMwyg,5.0,2014-08-10 15:09:16
q8pAYhK0Mpar_Vb_1R_tkg,XCDXN4xJh3-DauaO88CZHQ,5.0,2014-10-24 14:18:25
q8qy2-5YFiAIQxqPdu_cRg,qV3D9d2UteZ4-Mq0hqlcBw,1.0,2014-05-07 17:27:43
qBGlopbAyD8naUQIxEVmZA,dGUyXgFW1WSYMgRypKaYew,5.0,2014-05-27 15:31:09
qBbTCei6_dW5-ss-7X9b5g,RadvqFuRTZNEfSZ_avPRog,5.0,2018-08-26 01:10:45
qBlUPSjI9bD_Ejhy2esBUw,TzkVUJab9Sh0CqDk2sCF-w,1.0,2015-09-01 01:58:56
qDrawiCFfdSBa4MfQu8c6Q,lB6jIOb1UBATmdfot4KJew,1.0,2012-08-15 13:09:46
qE6ESN3gF_ax_4ZtaR-giw,6Ty-KKWq6hLZYW8DWEHYvg,4.0,2015-08-26 14:56:33
qFYTvzTuZLL7bwrPCZaiAg,dGUyXgFW1WSYMgRypKaYew,5.0,2014-06-14 23:58:39
qH7y62YTh7_bDiTfrGjLtQ,amqruwbDGCcyu55p2pTjMA,1.0,2017-03-04 22:56:58
qHWL45WdnDrosDZ2HQLkdw,KP5OncF2jhT7_J1phHPPww,5.0,2016-11-05 03:31:53
qHWL45WdnDrosDZ2HQLkdw,fCDMLD21ypv1XZ_EyafCkQ,5.0,2016-02-27 02:52:15
qI3uzegMdq3q3WxAajECGw,PRWLolApFNliC92zQMfm9w,4.0,2011-09-29 22:06:11
qI3uzegMdq3q3WxAajECGw,U2y7fsqDgxAXskoJNVxbwg,5.0,2018-02-18 07:37:33
qI3uzegMdq3q3WxAajECGw,d_tRshM-w6S4QxE4VVi8tQ,4.0,2012-07-04 15:50:21
qIMbsEBMRt7caBGTC2UNdg,g2zwbLIqxtN9nGGuL43trg,1.0,2013-09-18 13:01:46
qIdfpjd2Wk5K9zfUgIyWbg,g2zwbLIqxtN9nGGuL43trg,1.0,2012-09-13 23:05:09
qIhgl-k0Qpj_46The8NqpQ,dgyKoIYEYrmRK_hktWBZdA,1.0,2020-02-16 13:54:03
qIossUhtsJ55_ciRTEqiPQ,znx1v_c2IPKOXlYAbqFYvg,4.0,2009-12-16 01:21:49
qJ2XXYppJ7ljqkOqalrxOA,KHe6HAqmyioITwTvg9Bbcg,4.0,2010-08-06 21:47:13
qJlkKH6FwFS0m-b1sxh_hQ,KHe6HAqmyioITwTvg9Bbcg,5.0,2015-09-18 21:10:31
qKn9QCaZRwq-d4R4YkqsUw,oBNrLz4EDhiscSlbOl8uAw,4.0,2019-04-07 06:41:03
qKqIKMLnmSPk-_cCrbUSLg,035gK3ASKDns-ojUSnV4IA,1.0,2019-06-08 03:53:45
qMRERLUk-1b-B8CWxSrjzw,4QMIJJWQOh7zpEwOXhFJqw,5.0,2021-06-28 03:50:21
qMvJ_4Po6dYk-GX9pclRKg,IZ6vx85mSdC2zp0STFzTIw,2.0,2018-07-07 15:06:33
qMw3Br6BK1-rD9DItQJfKg,kCV9CwW28Uz1ln4IXGhGwg,4.0,2019-11-30 18:23:12
qMw3Br6BK1-rD9DItQJfKg,xlqqHO-iL5VEqPGZUOyIyA,5.0,2020-03-15 16:58:52
qNO-P3h_sAmPEE8fZ4EGbA,5DJ2sDvM_XRndlB24DnxYw,2.0,2014-11-20 02:55:04
qNVAPkw1aNyNKGiJzmgWZA,EME5hqQLjBD7e2cLryupbA,2.0,2015-11-27 06:34:45
qNVAPkw1aNyNKGiJzmgWZA,I0I2mkCOPTYVSLpc8A8VVw,4.0,2017-11-12 07:25:11
qNVAPkw1aNyNKGiJzmgWZA,PKZwdGTapRvFsBYh0zQXpw,4.0,2015-11-25 08:00:17
qNVAPkw1aNyNKGiJzmgWZA,VVH6k9-ycttH3TV_lk5WfQ,3.0,2017-11-08 00:33:24
qNVAPkw1aNyNKGiJzmgWZA,rrNF0siUBVQOOgsFVfGpKA,1.0,2015-11-22 08:49:35
qONCLpLmt3-gtTYuBfNM1A,2kfa2IBX3oy2zQX4PAkEpg,5.0,2016-10-20 14:40:19
qONCLpLmt3-gtTYuBfNM1A,AFk6UXFbH-idH31KhFQVCg,4.0,2017-07-16 19:20:42
qONCLpLmt3-gtTYuBfNM1A,NT5S6JV5wPwKOd3s3Yh1zQ,5.0,2021-02-05 18:58:29
qQ2HGqHV8L4aB17054DL_w,3R-DJGoG2IPzr_SiPMtmeA,4.0,2019-05-05 14:58:53
qQIWzXRWZkjBM5Ka1MJsDw,AtQLrRpQan7UtJcIAo9hsA,2.0,2015-08-01 01:00:51
qQkGAvvHqxpGn4ejf4dQKw,xoVTtQd6xRrFbQcdfH0dLA,5.0,2019-08-01 00:29:18
qRb3sant7B3ua99_NYi9Ww,xChMObt9ZnF8mhekiNkxDg,4.0,2013-12-14 17:57:14
qS7g94fSIEZr5kQMck1HQA,nMn4CTJQPXqpgLltYQrxMA,5.0,2021-03-15 16:16:04
qSPFhtM-eO842BVQXtAMNg,11qwVOxX-Z0bWAnfpVLnlw,4.0,2012-10-10 23:31:03
qSPFhtM-eO842BVQXtAMNg,VaO-VW3e1kARkU9bP1E7Fw,3.0,2017-09-29 19:46:53
qSPFhtM-eO842BVQXtAMNg,aPs-Pf4_CLWcFQcMnbfcUw,4.0,2012-10-09 23:19:55
qSPFhtM-eO842BVQXtAMNg,cIBr1KeRLTpgvTpF8z2nFQ,4.0,2017-01-12 19:26:36
qSPFhtM-eO842BVQXtAMNg,j8JOZvfeHEfUWq3gEz6ABQ,4.0,2017-11-07 22:30:25
qSPFhtM-eO842BVQXtAMNg,rsMbMeW7IbXxPFh4WwbddQ,5.0,2020-02-20 19:11:14
qSZMLq4RbqsAtYYxlgP0eQ,TzNk1TcWLZn0JCpO83hBAA,3.0,2016-10-17 22:54:28
qT1-N9hjbyjMW4Mvq4uU4w,07i5EdI8v2FBhVV-rya8Wg,5.0,2020-10-25 20:33:33
qT1-N9hjbyjMW4Mvq4uU4w,0TwZfZHis6e4o6sBogUJVQ,4.0,2020-06-19 17:43:38
qT1-N9hjbyjMW4Mvq4uU4w,0bGKoS0k6je2SnuFyzfQ2g,5.0,2021-09-07 16:57:40
qT1-N9hjbyjMW4Mvq4uU4w,5rSg5FARufPsy_ACLLhy-g,5.0,2021-05-28 14:52:57
qT1-N9hjbyjMW4Mvq4uU4w,69ccjOpx2iFvr1y2qas9uA,5.0,2020-02-23 18:57:33
qT1-N9hjbyjMW4Mvq4uU4w,6_37iH47aHnMODiXVl-gUg,5.0,2020-05-31 00:07:52
qT1-N9hjbyjMW4Mvq4uU4w,93UD654AB6IzMPFlQgwfOg,4.0,2020-03-01 21:29:32
qT1-N9hjbyjMW4Mvq4uU4w,Af6nr1cb6_HwKGUUBDvCKQ,4.0,2020-09-20 15:06:22
qT1-N9hjbyjMW4Mvq4uU4w,B4L-bwwpsiScISM3_DieBA,4.0,2020-12-11 22:03:38
qT1-N9hjbyjMW4Mvq4uU4w,Cmw00BFD1l-_DJHPuKi2Rw,5.0,2021-08-25 16:20:53
qT1-N9hjbyjMW4Mvq4uU4w,DsPomqfQZ44v5wD-My6dIQ,5.0,2020-02-05 01:13:37
qT1-N9hjbyjMW4Mvq4uU4w,EDRhPfxELquxtMOGuNKFTw,5.0,2021-03-19 12:41:37
qT1-N9hjbyjMW4Mvq4uU4w,EYw42-YsnMr0pbqM5YXRxw,4.0,2020-04-14 18:05:36
qT1-N9hjbyjMW4Mvq4uU4w,J3heme4rT778bRp5UttGlA,4.0,2020-05-10 00:38:17
qT1-N9hjbyjMW4Mvq4uU4w,K7vvEwRd6Y8gRftjeuASuQ,5.0,2020-03-05 12:27:28
qT1-N9hjbyjMW4Mvq4uU4w,Krbcbyh0yaX_da3Qy-vR3g,5.0,2020-11-04 19:28:43
qT1-N9hjbyjMW4Mvq4uU4w,O0CyCnSFr7cYK78nH2w25Q,5.0,2020-04-18 14:58:35
qT1-N9hjbyjMW4Mvq4uU4w,QUyLaPjsoZiRJ-RUBVa5rA,5.0,2020-04-12 00:46:23
qT1-N9hjbyjMW4Mvq4uU4w,R_Wi9jh57H_OzzAVWO71Bw,5.0,2020-01-08 19:57:57
qT1-N9hjbyjMW4Mvq4uU4w,SvA2IQ9SyI1Dh7dtwNNs3A,5.0,2021-06-07 17:04:13
qT1-N9hjbyjMW4Mvq4uU4w,Sw7qcWQ5_iOUjBZMhSxyOQ,5.0,2021-03-30 16:16:50
qT1-N9hjbyjMW4Mvq4uU4w,W3gP7qMcwHUpz_hz69L5vQ,4.0,2020-05-06 01:59:21
qT1-N9hjbyjMW4Mvq4uU4w,WB-eQAgw88fbr15eY761CA,5.0,2021-10-18 15:35:47
qT1-N9hjbyjMW4Mvq4uU4w,WxW50gAkatN0OtCPZD664Q,5.0,2020-12-19 16:29:49
qT1-N9hjbyjMW4Mvq4uU4w,ZtAO8lm9H05HSaPx47ArVA,4.0,2021-06-14 19:17:43
qT1-N9hjbyjMW4Mvq4uU4w,a6J0Jq1GJ6Shk-L10Bp6Cw,4.0,2020-08-06 22:30:11
qT1-N9hjbyjMW4Mvq4uU4w,bMIVLkX6-0U2NVPaVwt94A,3.0,2021-09-24 16:02:02
qT1-N9hjbyjMW4Mvq4uU4w,dgyKoIYEYrmRK_hktWBZdA,5.0,2020-09-28 20:01:01
qT1-N9hjbyjMW4Mvq4uU4w,fCDMLD21ypv1XZ_EyafCkQ,4.0,2021-04-01 00:35:32
qT1-N9hjbyjMW4Mvq4uU4w,kCV9CwW28Uz1ln4IXGhGwg,5.0,2020-05-25 15:33:10
qT1-N9hjbyjMW4Mvq4uU4w,kKPJLiHIr9Gd9sYs3GhxDQ,5.0,2021-10-22 19:28:09
qT1-N9hjbyjMW4Mvq4uU4w,kmlX0JG-6gVTjsMUnmY18Q,5.0,2021-10-28 14:35:06
qT1-N9hjbyjMW4Mvq4uU4w,kxOR-Z62MnMUlCZWQmd2iQ,5.0,2020-09-03 01:40:14
qT1-N9hjbyjMW4Mvq4uU4w,lRPOodYgeRScvDDDO8_Qjg,5.0,2020-03-02 21:30:10
qT1-N9hjbyjMW4Mvq4uU4w,nm--zdNL0zWvUNE2uMK5_Q,5.0,2021-04-02 17:26:37
